日期,縣市,800KW以上售電量(度),800KW以上抄表戶數,800KW以上用電佔比(%),小於800KW售電量(度),小於800KW抄表戶數,小於800KW用電佔比(%),合計
2018年05月,屏東縣,65584720,119,0.6216,39927173,1850,0.3784,105511893
2018年05月,台東縣,7914000,3,0.7709,2352027,393,0.2291,10266027
2018年05月,花蓮縣,78473600,20,0.8747,11245155,590,0.1253,89718755
2018年05月,基隆市,8290468,12,0.4887,8672391,375,0.5113,16962859
2018年05月,新竹市,650738746,125,0.9552,30552412,1626,0.0448,681291158
2018年05月,嘉義市,2281680,4,0.3101,5076898,631,0.6899,7358578
2018年05月,澎湖縣,2360500,2,0.5517,1918431,273,0.4483,4278931
2018年05月,金門縣,1680400,2,0.5175,1566504,189,0.4825,3246904
2018年05月,連江縣,0,0,0,495026,58,1,495026
2018年05月,合計,8454220773,3578,0.8331,1693642203,83271,0.1669,10147862976
2018年04月,新北市,216942471,216,0.5095,208829358,14346,0.4905,425771829
2018年04月,台北市,18524000,20,0.5805,13387499,1597,0.4195,31911499
2018年04月,桃園市,1315506983,752,0.8491,233718238,7071,0.1509,1549225221
2018年04月,台中市,1186641271,405,0.8468,214716543,10905,0.1532,1401357814
2018年04月,台南市,1334061163,407,0.8727,194659472,11096,0.1273,1528720635
2018年04月,高雄市,1263813995,520,0.878,175554288,6337,0.122,1439368283
2018年04月,宜蘭縣,98611644,58,0.7809,27666588,1400,0.2191,126278232
2018年04月,新竹縣,574084122,225,0.9242,47052683,1502,0.0758,621136805
2018年04月,苗栗縣,402451740,152,0.9113,39180516,1341,0.0887,441632256
2018年04月,彰化縣,323164940,285,0.6639,163582674,15851,0.3361,486747614
2018年04月,南投縣,68342388,94,0.7321,25011010,1120,0.2679,93353398
2018年04月,雲林縣,211089276,90,0.8468,38183187,2539,0.1532,249272463
2018年04月,嘉義縣,42037148,61,0.46,49355562,2158,0.54,91392710
2018年04月,屏東縣,57662878,118,0.6133,36352550,1857,0.3867,94015428
2018年04月,台東縣,8020000,4,0.7828,2225037,394,0.2172,10245037
2018年04月,花蓮縣,73163800,20,0.8778,10182630,590,0.1222,83346430
2018年04月,基隆市,8067562,12,0.5097,7761587,373,0.4903,15829149
2018年04月,新竹市,603374949,125,0.9566,27388111,1626,0.0434,630763060
2018年04月,嘉義市,1960000,4,0.2957,4667897,637,0.7043,6627897
2018年04月,澎湖縣,2154800,2,0.556,1720872,273,0.444,3875672
2018年04月,金門縣,994000,2,0.4192,1377354,189,0.5808,2371354
2018年04月,連江縣,0,0,0,446480,58,1,446480
2018年04月,合計,7810669130,3572,0.8368,1523020136,83260,0.1632,9333689266
2018年03月,新北市,233718968,217,0.539,199877070,14358,0.461,433596038
2018年03月,台北市,19124100,19,0.5978,12867077,1602,0.4022,31991177
2018年03月,桃園市,1367267186,750,0.8448,251117455,7069,0.1552,1618384641
2018年03月,台中市,1210476733,406,0.8463,219856523,10905,0.1537,1430333256
2018年03月,台南市,1380534030,408,0.872,202639902,11113,0.128,1583173932
2018年03月,高雄市,1320801491,520,0.8732,191851854,6326,0.1268,1512653345
2018年03月,宜蘭縣,97480520,58,0.7753,28244218,1396,0.2247,125724738
2018年03月,新竹縣,580171533,227,0.9178,51949925,1503,0.0822,632121458
2018年03月,苗栗縣,419973894,154,0.9148,39135268,1337,0.0852,459109162
2018年03月,彰化縣,334031292,284,0.6704,164197613,15874,0.3296,498228905
2018年03月,南投縣,73929345,94,0.7346,26705948,1118,0.2654,100635293
2018年03月,雲林縣,217770356,90,0.8487,38833333,2543,0.1513,256603689
2018年03月,嘉義縣,43091608,61,0.5369,37163479,2153,0.4631,80255087
2018年03月,屏東縣,59997540,117,0.6232,36270630,1852,0.3768,96268170
2018年03月,台東縣,8354700,4,0.7869,2262995,395,0.2131,10617695
2018年03月,花蓮縣,69666400,20,0.8768,9790770,592,0.1232,79457170
2018年03月,基隆市,8362996,12,0.5152,7868727,374,0.4848,16231723
2018年03月,新竹市,614917951,125,0.9578,27119922,1634,0.0422,642037873
2018年03月,嘉義市,2062920,4,0.3252,4279872,637,0.6748,6342792
2018年03月,澎湖縣,1678400,1,0.4443,2099632,273,0.5557,3778032
2018年03月,金門縣,696400,2,0.3434,1331850,188,0.6566,2028250
2018年03月,連江縣,0,0,0,416580,58,1,416580
2018年03月,合計,8064108363,3573,0.8383,1555880643,83300,0.1617,9619989006
2018年02月,新北市,190616466,218,0.5234,173587489,14354,0.4766,364203955
2018年02月,台北市,15965900,19,0.582,11465148,1602,0.418,27431048
2018年02月,桃園市,1106909874,750,0.8507,194311848,7060,0.1493,1301221722
2018年02月,台中市,1005127635,408,0.8551,170284027,10896,0.1449,1175411662
2018年02月,台南市,1171454728,406,0.8807,158738729,11112,0.1193,1330193457
2018年02月,高雄市,1081630996,523,0.8965,124846759,6321,0.1035,1206477755
2018年02月,宜蘭縣,77354846,61,0.7892,20658672,1396,0.2108,98013518
2018年02月,新竹縣,491596616,225,0.9275,38426004,1508,0.0725,530022620
2018年02月,苗栗縣,329154592,151,0.9149,30614565,1333,0.0851,359769157
2018年02月,彰化縣,249786872,282,0.6481,135632386,15879,0.3519,385419258
2018年02月,南投縣,56838100,95,0.741,19863757,1118,0.259,76701857
2018年02月,雲林縣,179725420,90,0.8525,31100593,2543,0.1475,210826013
2018年02月,嘉義縣,31169008,61,0.5122,29681394,2156,0.4878,60850402
2018年02月,屏東縣,44208644,119,0.6023,29185333,1850,0.3977,73393977
2018年02月,台東縣,6965600,4,0.7876,1878717,394,0.2124,8844317
2018年02月,花蓮縣,65192700,20,0.8694,9791314,592,0.1306,74984014
2018年02月,基隆市,6204485,12,0.4962,6300013,373,0.5038,12504498
2018年02月,新竹市,601276554,125,0.9641,22378209,1641,0.0359,623654763
2018年02月,嘉義市,1584760,4,0.2931,3821413,636,0.7069,5406173
2018年02月,澎湖縣,1419600,1,0.4342,1849784,274,0.5658,3269384
2018年02月,金門縣,460000,2,0.2933,1108323,186,0.7067,1568323
2018年02月,連江縣,0,0,0,381275,58,1,381275
2018年02月,合計,6714643396,3576,0.8467,1215905752,83282,0.1533,7930549148
2018年01月,新北市,245429644,219,0.5388,210067856,14379,0.4612,455497500
2018年01月,台北市,19488900,19,0.5925,13405944,1615,0.4075,32894844
2018年01月,桃園市,1358177898,745,0.8417,255360214,7067,0.1583,1613538112
2018年01月,台中市,1177546085,408,0.8429,219508597,10896,0.1571,1397054682
2018年01月,台南市,1352884532,407,0.8706,201172447,11117,0.1294,1554056979
2018年01月,高雄市,1264408247,524,0.8897,156771661,6331,0.1103,1421179908
2018年01月,宜蘭縣,106626599,60,0.7975,27067139,1398,0.2025,133693738
2018年01月,新竹縣,572936500,226,0.9238,47262402,1509,0.0762,620198902
2018年01月,苗栗縣,401147528,152,0.9093,40021688,1337,0.0907,441169216
2018年01月,彰化縣,325550216,282,0.6573,169709871,15896,0.3427,495260087
2018年01月,南投縣,71954728,95,0.7343,26030949,1121,0.2657,97985677
2018年01月,雲林縣,209494391,90,0.8472,37790881,2538,0.1528,247285272
2018年01月,嘉義縣,41542896,60,0.5201,38335395,2150,0.4799,79878291
2018年01月,屏東縣,56857668,119,0.6124,35991746,1850,0.3876,92849414
2018年01月,台東縣,7768100,4,0.7842,2137804,395,0.2158,9905904
2018年01月,花蓮縣,78946200,20,0.8808,10688686,590,0.1192,89634886
2018年01月,基隆市,8331974,12,0.5168,7789825,376,0.4832,16121799
2018年01月,新竹市,595913863,125,0.9569,26862483,1645,0.0431,622776346
2018年01月,嘉義市,2240040,4,0.335,4446654,637,0.665,6686694
2018年01月,澎湖縣,1576400,1,0.4386,2017580,275,0.5614,3593980
2018年01月,金門縣,650000,2,0.3298,1321144,185,0.6702,1971144
2018年01月,連江縣,0,0,0,441206,59,1,441206
2018年01月,合計,7899472409,3574,0.8374,1534202172,83366,0.1626,9433674581
2017年12月,新北市,225305536,221,0.5093,217097567,14382,0.4907,442403103
2017年12月,台北市,20466300,20,0.5939,13993907,1608,0.4061,34460207
2017年12月,桃園市,1354510278,739,0.8485,241867145,7070,0.1515,1596377423
2017年12月,台中市,1163238844,408,0.8413,219439760,10904,0.1587,1382678604
2017年12月,台南市,1347752727,410,0.8698,201729075,11114,0.1302,1549481802
2017年12月,高雄市,1278048749,524,0.8886,160181982,6324,0.1114,1438230731
2017年12月,宜蘭縣,101900115,60,0.7936,26507032,1398,0.2064,128407147
2017年12月,新竹縣,569460357,226,0.9229,47571803,1505,0.0771,617032160
2017年12月,苗栗縣,395005767,149,0.9091,39500882,1334,0.0909,434506649
2017年12月,彰化縣,324441744,280,0.6568,169515885,15908,0.3432,493957629
2017年12月,南投縣,69017384,95,0.7277,25827514,1118,0.2723,94844898
2017年12月,雲林縣,211102980,91,0.8451,38685451,2533,0.1549,249788431
2017年12月,嘉義縣,40934828,58,0.434,53387105,2146,0.566,94321933
2017年12月,屏東縣,55631440,118,0.6006,36999457,1852,0.3994,92630897
2017年12月,台東縣,8343300,4,0.802,2060463,394,0.198,10403763
2017年12月,花蓮縣,80631300,20,0.8832,10665812,592,0.1168,91297112
2017年12月,基隆市,8405659,12,0.5137,7956989,376,0.4863,16362648
2017年12月,新竹市,596884798,124,0.9564,27238315,1649,0.0436,624123113
2017年12月,嘉義市,1885200,4,0.2846,4737731,638,0.7154,6622931
2017年12月,澎湖縣,1342400,1,0.404,1980130,275,0.596,3322530
2017年12月,金門縣,726800,2,0.3483,1360077,184,0.6517,2086877
2017年12月,連江縣,0,0,0,433485,59,1,433485
2017年12月,合計,7855036506,3566,0.8353,1548737567,83363,0.1647,9403774073
2017年11月,新北市,227343990,222,0.5051,222746496,14377,0.4949,450090486
2017年11月,台北市,19889800,19,0.5723,14863148,1605,0.4277,34752948
2017年11月,桃園市,1345102062,741,0.845,246669135,7063,0.155,1591771197
2017年11月,台中市,1183746454,407,0.8407,224352382,10911,0.1593,1408098836
2017年11月,台南市,1339513945,413,0.8658,207540496,11105,0.1342,1547054441
2017年11月,高雄市,1269769262,524,0.8807,171981620,6315,0.1193,1441750882
2017年11月,宜蘭縣,93259578,63,0.7727,27431625,1396,0.2273,120691203
2017年11月,新竹縣,580112716,226,0.9203,50218826,1507,0.0797,630331542
2017年11月,苗栗縣,429796386,152,0.9128,41033952,1339,0.0872,470830338
2017年11月,彰化縣,331858464,278,0.6596,171282546,15915,0.3404,503141010
2017年11月,南投縣,66554484,94,0.7099,27195411,1123,0.2901,93749895
2017年11月,雲林縣,207103400,91,0.8386,39852564,2536,0.1614,246955964
2017年11月,嘉義縣,41280948,56,0.5097,39717131,2141,0.4903,80998079
2017年11月,屏東縣,59327620,119,0.6098,37967728,1849,0.3902,97295348
2017年11月,台東縣,8090000,4,0.7899,2152283,395,0.2101,10242283
2017年11月,花蓮縣,76045300,20,0.881,10276278,593,0.119,86321578
2017年11月,基隆市,8600192,12,0.5157,8076711,377,0.4843,16676903
2017年11月,新竹市,601540648,123,0.9547,28565091,1652,0.0453,630105739
2017年11月,嘉義市,1989920,4,0.2857,4974866,638,0.7143,6964786
2017年11月,澎湖縣,1267600,1,0.3833,2039431,275,0.6167,3307031
2017年11月,金門縣,1307200,2,0.4816,1407062,181,0.5184,2714262
2017年11月,連江縣,0,0,0,459970,59,1,459970
2017年11月,合計,7893499969,3571,0.8331,1580804752,83352,0.1669,9474304721
2017年10月,新北市,233855931,222,0.489,244382400,14377,0.511,478238331
2017年10月,台北市,20808700,18,0.5451,17364985,1608,0.4549,38173685
2017年10月,桃園市,1409352792,740,0.8465,255650492,7059,0.1535,1665003284
2017年10月,台中市,1210681686,406,0.8382,233651672,10922,0.1618,1444333358
2017年10月,台南市,1403356963,414,0.8698,210049272,11111,0.1302,1613406235
2017年10月,高雄市,1279239767,525,0.8775,178515796,6319,0.1225,1457755563
2017年10月,宜蘭縣,101967997,62,0.7762,29403647,1398,0.2238,131371644
2017年10月,新竹縣,617491275,227,0.9207,53171922,1507,0.0793,670663197
2017年10月,苗栗縣,409290881,151,0.9056,42650123,1339,0.0944,451941004
2017年10月,彰化縣,335669828,280,0.6504,180454194,15925,0.3496,516124022
2017年10月,南投縣,71466626,92,0.7185,28000624,1125,0.2815,99467250
2017年10月,雲林縣,222342232,90,0.8444,40985892,2538,0.1556,263328124
2017年10月,嘉義縣,41700588,56,0.4691,47195224,2140,0.5309,88895812
2017年10月,屏東縣,57363020,119,0.5968,38760411,1849,0.4032,96123431
2017年10月,台東縣,8131200,4,0.7864,2208602,395,0.2136,10339802
2017年10月,花蓮縣,75811300,20,0.8749,10838765,594,0.1251,86650065
2017年10月,基隆市,10201400,12,0.5462,8474218,379,0.4538,18675618
2017年10月,新竹市,633428988,123,0.9505,33009381,1651,0.0495,666438369
2017年10月,嘉義市,1925840,4,0.2568,5573297,639,0.7432,7499137
2017年10月,澎湖縣,1291600,1,0.3589,2307029,275,0.6411,3598629
2017年10月,金門縣,1455600,2,0.4668,1662888,181,0.5332,3118488
2017年10月,連江縣,0,0,0,538242,59,1,538242
2017年10月,合計,8146834214,3568,0.8303,1664849076,83390,0.1697,9811683290
2017年09月,新北市,240875479,221,0.4893,251453537,14378,0.5107,492329016
2017年09月,台北市,21233100,18,0.5433,17847230,1613,0.4567,39080330
2017年09月,桃園市,1425914927,739,0.8406,270490017,7061,0.1594,1696404944
2017年09月,台中市,1153083704,404,0.8252,244221726,10921,0.1748,1397305430
2017年09月,台南市,1417699780,415,0.8672,217093743,11111,0.1328,1634793523
2017年09月,高雄市,1240700811,524,0.8759,175745943,6305,0.1241,1416446754
2017年09月,宜蘭縣,103754616,62,0.7706,30890434,1393,0.2294,134645050
2017年09月,新竹縣,624006364,225,0.9176,56049736,1511,0.0824,680056100
2017年09月,苗栗縣,403409784,148,0.9015,44064196,1340,0.0985,447473980
2017年09月,彰化縣,337511400,278,0.6469,184262065,15928,0.3531,521773465
2017年09月,南投縣,72853464,92,0.7166,28814711,1121,0.2834,101668175
2017年09月,雲林縣,218100960,88,0.8376,42280036,2534,0.1624,260380996
2017年09月,嘉義縣,42740508,57,0.5093,41178358,2137,0.4907,83918866
2017年09月,屏東縣,59391047,119,0.607,38456690,1847,0.393,97847737
2017年09月,台東縣,8001000,4,0.7847,2195176,393,0.2153,10196176
2017年09月,花蓮縣,78217000,21,0.8803,10638364,592,0.1197,88855364
2017年09月,基隆市,10390489,12,0.5403,8842016,377,0.4597,19232505
2017年09月,新竹市,642831969,122,0.9511,33052562,1654,0.0489,675884531
2017年09月,嘉義市,2047320,4,0.2713,5498546,640,0.7287,7545866
2017年09月,澎湖縣,1253600,1,0.3468,2361528,275,0.6532,3615128
2017年09月,金門縣,1739200,2,0.5015,1728953,181,0.4985,3468153
2017年09月,連江縣,0,0,0,560609,60,1,560609
2017年09月,合計,8105756522,3556,0.826,1707726176,83372,0.174,9813482698
2017年08月,新北市,197672975,221,0.4343,257524247,14379,0.5657,455197222
2017年08月,台北市,21958500,18,0.5429,18488278,1617,0.4571,40446778
2017年08月,桃園市,1456940357,740,0.8373,283204634,7064,0.1627,1740144991
2017年08月,台中市,1201922402,401,0.8256,253896785,10925,0.1744,1455819187
2017年08月,台南市,1460372474,415,0.8681,221829832,11114,0.1319,1682202306
2017年08月,高雄市,1167691444,523,0.8703,174094073,6295,0.1297,1341785517
2017年08月,宜蘭縣,105824536,62,0.7661,32313294,1398,0.2339,138137830
2017年08月,新竹縣,635870057,221,0.9158,58447968,1512,0.0842,694318025
2017年08月,苗栗縣,353873938,143,0.881,47813081,1343,0.119,401687019
2017年08月,彰化縣,348856444,278,0.6484,189174126,15926,0.3516,538030570
2017年08月,南投縣,74585215,93,0.7137,29915491,1123,0.2863,104500706
2017年08月,雲林縣,223670828,87,0.8361,43839707,2535,0.1639,267510535
2017年08月,嘉義縣,44351079,55,0.5112,42408480,2138,0.4888,86759559
2017年08月,屏東縣,59350572,119,0.604,38908317,1845,0.396,98258889
2017年08月,台東縣,7922400,4,0.7751,2299265,392,0.2249,10221665
2017年08月,花蓮縣,62561163,21,0.8374,12146159,595,0.1626,74707322
2017年08月,基隆市,10349100,12,0.5297,9189497,378,0.4703,19538597
2017年08月,新竹市,664607972,122,0.9519,33609309,1657,0.0481,698217281
2017年08月,嘉義市,1987720,4,0.2623,5591518,640,0.7377,7579238
2017年08月,澎湖縣,1289600,1,0.3443,2455599,277,0.6557,3745199
2017年08月,金門縣,1811600,2,0.5073,1759139,180,0.4927,3570739
2017年08月,連江縣,0,0,0,614072,59,1,614072
2017年08月,合計,8103470376,3542,0.8216,1759522871,83392,0.1784,9862993247
2017年07月,新北市,241763974,221,0.4914,250258336,14391,0.5086,492022310
2017年07月,台北市,21212500,19,0.5443,17756861,1606,0.4557,38969361
2017年07月,桃園市,1437856562,742,0.841,271776546,7066,0.159,1709633108
2017年07月,台中市,1162375158,398,0.8235,249117418,10936,0.1765,1411492576
2017年07月,台南市,1439043850,414,0.8684,218050309,11111,0.1316,1657094159
2017年07月,高雄市,1280630691,524,0.8821,171210898,6298,0.1179,1451841589
2017年07月,宜蘭縣,93041896,63,0.748,31337949,1392,0.252,124379845
2017年07月,新竹縣,631688929,222,0.9171,57081713,1511,0.0829,688770642
2017年07月,苗栗縣,394791753,147,0.8966,45534187,1346,0.1034,440325940
2017年07月,彰化縣,341732000,277,0.6473,186214570,15928,0.3527,527946570
2017年07月,南投縣,73655612,93,0.7225,28283711,1123,0.2775,101939323
2017年07月,雲林縣,218549254,86,0.8351,43170547,2537,0.1649,261719801
2017年07月,嘉義縣,41869250,55,0.5009,41724001,2136,0.4991,83593251
2017年07月,屏東縣,58970372,118,0.6068,38206229,1843,0.3932,97176601
2017年07月,台東縣,8460500,3,0.7589,2688381,394,0.2411,11148881
2017年07月,花蓮縣,80358900,21,0.8765,11323360,595,0.1235,91682260
2017年07月,基隆市,9937787,12,0.5187,9222386,375,0.4813,19160173
2017年07月,新竹市,658136993,122,0.9514,33628265,1653,0.0486,691765258
2017年07月,嘉義市,2162280,4,0.2861,5394514,640,0.7139,7556794
2017年07月,澎湖縣,1287200,1,0.3384,2516425,277,0.6616,3803625
2017年07月,金門縣,1777600,2,0.5099,1708599,180,0.4901,3486199
2017年07月,連江縣,0,0,0,624477,59,1,624477
2017年07月,合計,8199303061,3544,0.8269,1716829682,83397,0.1731,9916132743
2017年06月,新北市,234049268,220,0.5001,233944549,14388,0.4999,467993817
2017年06月,台北市,20262600,19,0.5576,16077305,1615,0.4424,36339905
2017年06月,桃園市,1393351097,742,0.8421,261328901,7066,0.1579,1654679998
2017年06月,台中市,1149127125,395,0.8269,240569229,10946,0.1731,1389696354
2017年06月,台南市,1405846447,416,0.8667,216271507,11115,0.1333,1622117954
2017年06月,高雄市,1080592282,519,0.8647,169104095,6304,0.1353,1249696377
2017年06月,宜蘭縣,85869642,63,0.7458,29266933,1393,0.2542,115136575
2017年06月,新竹縣,590761017,219,0.915,54881860,1509,0.085,645642877
2017年06月,苗栗縣,367212250,144,0.8949,43107285,1339,0.1051,410319535
2017年06月,彰化縣,290856940,276,0.6119,184506407,15928,0.3881,475363347
2017年06月,南投縣,71502660,93,0.7183,28047931,1123,0.2817,99550591
2017年06月,雲林縣,210974642,88,0.8367,41180969,2531,0.1633,252155611
2017年06月,嘉義縣,40783918,56,0.5073,39615241,2137,0.4927,80399159
2017年06月,屏東縣,59532548,118,0.6118,37773243,1842,0.3882,97305791
2017年06月,台東縣,8117000,3,0.7704,2418447,392,0.2296,10535447
2017年06月,花蓮縣,70440480,22,0.8676,10747371,595,0.1324,81187851
2017年06月,基隆市,10106844,12,0.5359,8752424,375,0.4641,18859268
2017年06月,新竹市,596258841,120,0.9513,30517162,1655,0.0487,626776003
2017年06月,嘉義市,2026200,4,0.2779,5263758,641,0.7221,7289958
2017年06月,澎湖縣,1271600,1,0.3634,2227209,277,0.6366,3498809
2017年06月,金門縣,1628400,2,0.5135,1542886,179,0.4865,3171286
2017年06月,連江縣,0,0,0,551535,59,1,551535
2017年06月,合計,7690571801,3532,0.8227,1657696247,83409,0.1773,9348268048
2017年05月,新北市,241518036,219,0.5198,223084010,14382,0.4802,464602046
2017年05月,台北市,20459200,18,0.5797,14835132,1615,0.4203,35294332
2017年05月,桃園市,1376313443,743,0.8465,249479317,7041,0.1535,1625792760
2017年05月,台中市,1174440419,392,0.8369,228842271,10940,0.1631,1403282690
2017年05月,台南市,1420413209,420,0.8731,206432525,11107,0.1269,1626845734
2017年05月,高雄市,1277504540,520,0.887,162725501,6320,0.113,1440230041
2017年05月,宜蘭縣,91794139,63,0.7656,28108885,1395,0.2344,119903024
2017年05月,新竹縣,510985526,216,0.9078,51926421,1500,0.0922,562911947
2017年05月,苗栗縣,402043819,145,0.9028,43263967,1342,0.0972,445307786
2017年05月,彰化縣,325794565,274,0.6446,179632226,15935,0.3554,505426791
2017年05月,南投縣,70921298,93,0.7232,27147605,1126,0.2768,98068903
2017年05月,雲林縣,212717696,88,0.8419,39951474,2528,0.1581,252669170
2017年05月,嘉義縣,40995620,55,0.5173,38249091,2142,0.4827,79244711
2017年05月,屏東縣,60682328,117,0.6212,37000318,1845,0.3788,97682646
2017年05月,台東縣,8678800,3,0.792,2279196,391,0.208,10957996
2017年05月,花蓮縣,82266028,21,0.8822,10990208,596,0.1178,93256236
2017年05月,基隆市,9162400,11,0.5097,8812350,378,0.4903,17974750
2017年05月,新竹市,587482663,119,0.9537,28537274,1658,0.0463,616019937
2017年05月,嘉義市,1845960,4,0.2663,5085270,639,0.7337,6931230
2017年05月,澎湖縣,1323200,1,0.3842,2121095,277,0.6158,3444295
2017年05月,金門縣,1526000,2,0.511,1460110,178,0.489,2986110
2017年05月,連江縣,0,0,0,475825,59,1,475825
2017年05月,合計,7918868889,3524,0.8327,1590440071,83394,0.1673,9509308960
2017年04月,新北市,215616373,219,0.5059,210615992,14388,0.4941,426232365
2017年04月,台北市,19724900,20,0.59,13704789,1619,0.41,33429689
2017年04月,桃園市,1295507190,750,0.8466,234701448,7025,0.1534,1530208638
2017年04月,台中市,1095012523,393,0.8366,213862426,10932,0.1634,1308874949
2017年04月,台南市,1332436276,422,0.8704,198362599,11118,0.1296,1530798875
2017年04月,高雄市,1252775537,516,0.8915,152439222,6324,0.1085,1405214759
2017年04月,宜蘭縣,102613712,63,0.7992,25786424,1397,0.2008,128400136
2017年04月,新竹縣,546764929,222,0.919,48182768,1501,0.081,594947697
2017年04月,苗栗縣,370686460,141,0.9025,40028397,1346,0.0975,410714857
2017年04月,彰化縣,295919764,274,0.6294,174207715,15942,0.3706,470127479
2017年04月,南投縣,66698477,93,0.7216,25733008,1123,0.2784,92431485
2017年04月,雲林縣,198570136,87,0.84,37820400,2532,0.16,236390536
2017年04月,嘉義縣,38800168,56,0.4798,42060519,2141,0.5202,80860687
2017年04月,屏東縣,56063503,117,0.6206,34277349,1843,0.3794,90340852
2017年04月,台東縣,8368800,3,0.7879,2252776,390,0.2121,10621576
2017年04月,花蓮縣,75355000,21,0.8752,10749756,595,0.1248,86104756
2017年04月,基隆市,8711100,11,0.5172,8132541,377,0.4828,16843641
2017年04月,新竹市,597425116,122,0.9569,26921617,1654,0.0431,624346733
2017年04月,嘉義市,1872520,4,0.2839,4722359,641,0.7161,6594879
2017年04月,澎湖縣,1270400,1,0.3871,2011586,275,0.6129,3281986
2017年04月,金門縣,914000,2,0.4021,1359085,179,0.5979,2273085
2017年04月,連江縣,0,0,0,425502,59,1,425502
2017年04月,合計,7581106884,3537,0.8341,1508358278,83401,0.1659,9089465162
2017年03月,新北市,216938468,218,0.5165,203049835,14398,0.4835,419988303
2017年03月,台北市,19862500,20,0.6113,12627131,1627,0.3887,32489631
2017年03月,桃園市,1336371313,754,0.8427,249457489,7013,0.1573,1585828802
2017年03月,台中市,1107724112,390,0.8351,218774580,10936,0.1649,1326498692
2017年03月,台南市,1379694864,421,0.8737,199430775,11132,0.1263,1579125639
2017年03月,高雄市,1288092685,517,0.8931,154122216,6325,0.1069,1442214901
2017年03月,宜蘭縣,105211300,63,0.8022,25937386,1393,0.1978,131148686
2017年03月,新竹縣,549623805,222,0.9212,46996027,1496,0.0788,596619832
2017年03月,苗栗縣,419754424,145,0.9097,41648362,1350,0.0903,461402786
2017年03月,彰化縣,327841730,273,0.6527,174443548,15946,0.3473,502285278
2017年03月,南投縣,71739680,93,0.7275,26865181,1121,0.2725,98604861
2017年03月,雲林縣,205192700,89,0.845,37629881,2529,0.155,242822581
2017年03月,嘉義縣,40440536,56,0.5064,39410938,2140,0.4936,79851474
2017年03月,屏東縣,58323452,116,0.6274,34634318,1849,0.3726,92957770
2017年03月,台東縣,8522800,4,0.816,1921670,390,0.184,10444470
2017年03月,花蓮縣,79301300,21,0.877,11121427,592,0.123,90422727
2017年03月,基隆市,9749400,12,0.5745,7221529,376,0.4255,16970929
2017年03月,新竹市,605224922,123,0.9608,24662513,1659,0.0392,629887435
2017年03月,嘉義市,2090400,4,0.3236,4369028,642,0.6764,6459428
2017年03月,澎湖縣,1322800,1,0.4137,1874722,275,0.5863,3197522
2017年03月,金門縣,639600,2,0.336,1263797,180,0.664,1903397
2017年03月,連江縣,0,0,0,425585,60,1,425585
2017年03月,合計,7833662791,3544,0.8377,1517887938,83429,0.1623,9351550729
2017年02月,新北市,178462707,223,0.4978,180015410,14418,0.5022,358478117
2017年02月,台北市,17789100,20,0.5902,12351876,1640,0.4098,30140976
2017年02月,桃園市,1180274404,757,0.8553,199675058,7004,0.1447,1379949462
2017年02月,台中市,941622250,389,0.8371,183264832,10941,0.1629,1124887082
2017年02月,台南市,1206988847,424,0.8751,172279239,11122,0.1249,1379268086
2017年02月,高雄市,1136567889,517,0.8973,130142049,6320,0.1027,1266709938
2017年02月,宜蘭縣,90710536,63,0.7972,23075854,1393,0.2028,113786390
2017年02月,新竹縣,487266982,223,0.9214,41546918,1497,0.0786,528813900
2017年02月,苗栗縣,351745678,145,0.9104,34612422,1350,0.0896,386358100
2017年02月,彰化縣,267833249,273,0.6374,152332219,15944,0.3626,420165468
2017年02月,南投縣,59957000,93,0.7212,23174605,1121,0.2788,83131605
2017年02月,雲林縣,185683276,88,0.8496,32858939,2530,0.1504,218542215
2017年02月,嘉義縣,32672364,56,0.4689,37001535,2137,0.5311,69673899
2017年02月,屏東縣,48110802,116,0.6119,30510923,1844,0.3881,78621725
2017年02月,台東縣,7496700,4,0.8003,1870151,386,0.1997,9366851
2017年02月,花蓮縣,64883000,21,0.871,9611399,593,0.129,74494399
2017年02月,基隆市,8382900,12,0.5659,6429691,376,0.4341,14812591
2017年02月,新竹市,542107756,123,0.961,21972699,1659,0.039,564080455
2017年02月,嘉義市,1784120,4,0.3001,4161602,643,0.6999,5945722
