round_epochs,val_loss,val_mse,val_mae,loss,mse,mae,lr,activation,batch_size,dropout,layer_1_node,layer_2_node,layer_3_node,learning_rate,losses,lr_reduce_rate
298,0.003331397660076618,0.003331397660076618,0.04226943850517273,0.0027090116328562716,0.0027090118,0.039020177,1e-19,elu,128,0.0,50,100,200,0.01,mean_squared_error,0.01
214,0.0015678076694409053,0.001567807630635798,0.02937459573149681,0.0009171656847712396,0.0009171657,0.022823293,1.0000001e-10,elu,16,0.0,200,50,400,0.01,mean_squared_error,0.1
256,0.0030411584302783012,0.0030411584302783012,0.041657090187072754,0.0025849883064534805,0.0025849883,0.038529612,1e-15,elu,128,0.0,100,200,100,0.01,mean_squared_error,0.01
309,0.0027184258215129375,0.0027184258215129375,0.03912993147969246,0.002312014303010572,0.0023120143,0.03625317,1.9683e-08,elu,128,0.0,300,50,200,0.001,mean_squared_error,0.3
218,0.0025732660045226416,0.002573265926912427,0.03716987371444702,0.0018001730413091982,0.0018001732,0.031663638,1.0000001e-10,relu,64,0.0,50,400,300,0.01,mean_squared_error,0.1
213,0.0030886621680110693,0.0030886621680110693,0.04172581806778908,0.002428149142972777,0.0024281493,0.037224002,1.0000001e-11,relu,128,0.0,300,400,100,0.01,mean_squared_error,0.01
279,0.0015613902360200882,0.0015613902360200882,0.028845161199569702,0.0007657461220415228,0.00076574605,0.020625848,1.953125e-06,elu,32,0.0,400,200,300,0.01,mean_squared_error,0.5
345,0.0023353584110736847,0.0023353584110736847,0.036632243543863297,0.001945641161612818,0.0019456411,0.03345001,4.882813e-07,elu,128,0.0,400,300,200,0.0001,mean_squared_error,0.5
291,0.0010582483244232005,0.0010582483373582363,0.024050915613770485,0.0005779154547939884,0.00057791546,0.017746655,1.0000001e-10,relu,32,0.0,200,100,50,0.1,mean_squared_error,0.1
405,0.0019510201333711545,0.001951020210981369,0.03341921791434288,0.0014265611212166763,0.0014265613,0.028812902,6.103516e-08,elu,64,0.0,300,100,200,0.01,mean_squared_error,0.5
351,0.0025239372625947,0.0025239372625947,0.037839021533727646,0.002068557358721149,0.0020685575,0.03414051,9.765625e-07,relu,128,0.0,200,50,100,0.1,mean_squared_error,0.5
243,0.0018888711670620574,0.001888871192932129,0.033099062740802765,0.0014181289099435383,0.001418129,0.02864674,1e-19,elu,32,0.0,200,100,300,0.1,mean_squared_error,0.01
282,0.0018805266978840034,0.0018805267754942179,0.03277013823390007,0.0014680442878993872,0.0014680444,0.029329998,1.953125e-06,elu,64,0.0,400,400,50,0.01,mean_squared_error,0.5
220,0.0016094067961805398,0.0016094068996608257,0.02793477289378643,0.0003641525991014394,0.0003641526,0.0139982635,7.8125e-06,relu,16,0.0,50,100,400,0.1,mean_squared_error,0.5
215,0.0022717458713385793,0.0022717458195984364,0.03584476187825203,0.0018856934381640195,0.0018856932,0.03285168,1e-15,elu,64,0.0,400,50,200,0.0001,mean_squared_error,0.01
204,0.0018113820761856106,0.0018113820115104318,0.03183532506227493,0.0011703484846537241,0.0011703484,0.025662301,1e-15,elu,16,0.0,50,400,200,0.01,mean_squared_error,0.01
283,0.002398297656327486,0.002398297656327486,0.03676009923219681,0.0020944575564805245,0.0020944576,0.034735672,6.561e-08,elu,128,0.0,400,200,100,0.1,mean_squared_error,0.3
236,0.0021196738558097016,0.0021196738816797733,0.03487950190901756,0.0015652970689409803,0.0015652969,0.030029695,2.1870001e-07,elu,64,0.0,300,100,400,0.0001,mean_squared_error,0.3
330,0.002013924065977335,0.002013924065977335,0.03418843448162079,0.0015635925484386002,0.0015635925,0.030062387,9.765625e-07,elu,64,0.0,200,200,50,0.001,mean_squared_error,0.5
237,0.0030166173819452524,0.0030166173819452524,0.04147051274776459,0.00270577223182328,0.0027057722,0.03942611,1e-15,elu,128,0.0,300,400,50,0.0001,mean_squared_error,0.01
295,0.0032164165750145912,0.0032164165750145912,0.04243694618344307,0.0026680446850756803,0.0026680448,0.03869334,1.0000001e-24,relu,128,0.0,50,200,50,0.1,mean_squared_error,0.001
280,0.0017529850204785664,0.0017529850592836738,0.030599309131503105,0.0007190532023373648,0.00071905326,0.019493245,6.561e-08,relu,32,0.0,50,400,400,0.0001,mean_squared_error,0.3
193,0.003223719773814082,0.003223719773814082,0.04331474006175995,0.0026390275466792587,0.0026390275,0.03929185,1.00000005e-13,elu,128,0.0,300,200,300,0.01,mean_squared_error,0.01
259,0.001549785180638234,0.0015497852582484484,0.028193725273013115,0.0008054612443065764,0.00080546114,0.020833563,6.561e-08,relu,32,0.0,50,400,100,0.001,mean_squared_error,0.3
242,0.0033509526401758194,0.0033509526401758194,0.04494881257414818,0.002796814220629609,0.0027968143,0.041170318,1e-18,relu,128,0.0,300,200,200,0.01,mean_squared_error,0.001
242,0.0022285543382167816,0.0022285543382167816,0.03525000810623169,0.0019221527427957159,0.0019221525,0.03330984,1.0000001e-24,elu,64,0.0,300,200,200,0.1,mean_squared_error,0.001
245,0.0033640151377767324,0.0033640151377767324,0.04350430518388748,0.002843735402673367,0.0028437355,0.040103722,1.0000001e-24,relu,128,0.0,300,400,200,0.01,mean_squared_error,0.001
261,0.0010173562396731642,0.0010173561749979854,0.023644570261240005,0.00048316326897193874,0.0004831632,0.016596947,1.0000001e-24,relu,16,0.0,300,200,100,0.01,mean_squared_error,0.001
346,0.002315447898581624,0.002315447898581624,0.03617383539676666,0.0019278245878959295,0.0019278245,0.033357013,9.765625e-07,elu,128,0.0,200,400,50,0.001,mean_squared_error,0.5
403,0.0012182195722642872,0.001218219636939466,0.025681307539343834,0.0004885874843120436,0.0004885874,0.016011659,1.2207032e-07,relu,32,0.0,300,50,100,0.1,mean_squared_error,0.5
178,0.0037721756380051374,0.0037721756380051374,0.04798673465847969,0.0035180015216735292,0.0035180016,0.046532854,1e-15,elu,128,0.0,300,100,100,0.0001,mean_squared_error,0.001
224,0.0018743239860567781,0.0018743239343166351,0.032495565712451935,0.0014760293533613562,0.0014760294,0.029730372,1.0000001e-24,elu,32,0.0,400,300,100,0.01,mean_squared_error,0.001
278,0.0014341723742998308,0.0014341723872348666,0.02666332572698593,0.00042521904650248725,0.000425219,0.01499217,9.765625e-07,relu,16,0.0,100,50,200,0.0001,mean_squared_error,0.5
250,0.0018563582044508723,0.0018563581397756934,0.032463204115629196,0.0013811284370830637,0.0013811283,0.028341059,1.0000001e-27,elu,32,0.0,300,100,400,0.0001,mean_squared_error,0.001
229,0.0012232809482763212,0.0012232809094712138,0.0256126020103693,0.0007011154797102247,0.00070111547,0.019447386,1e-15,relu,32,0.0,300,300,300,0.001,mean_squared_error,0.01
195,0.003235258860513568,0.003235258860513568,0.0431782603263855,0.002657266262979638,0.0026572663,0.0390014,1e-15,relu,128,0.0,400,100,400,0.001,mean_squared_error,0.001
346,0.001714625344094303,0.0017146252794191241,0.030329793691635132,0.0011352319691063273,0.0011352322,0.024656698,1.0000001e-13,relu,64,0.0,100,300,200,0.1,mean_squared_error,0.1
220,0.0015679782308224174,0.0015679782954975963,0.029413938522338867,0.0008961194962976831,0.0008961195,0.022396458,1.0000001e-10,relu,16,0.0,50,50,200,0.001,mean_squared_error,0.1
233,0.0038244309835135937,0.0038244309835135937,0.04634007811546326,0.0031512526946136515,0.003151253,0.04252769,1e-17,elu,128,0.0,300,100,100,0.1,mean_squared_error,0.01
424,0.0025280406698584557,0.0025280406698584557,0.03729565441608429,0.0018182502271799005,0.0018182503,0.031645253,2.4414064e-07,relu,128,0.0,100,100,400,0.0001,mean_squared_error,0.5
264,0.0012858548822502296,0.001285854959860444,0.02526181936264038,0.0004455067592345155,0.00044550683,0.015001263,6.561e-08,relu,32,0.0,300,400,200,0.1,mean_squared_error,0.3
266,0.0024365112444178928,0.002436511218547821,0.03739175572991371,0.0019902657137928397,0.0019902657,0.033653986,1.0000001e-24,elu,64,0.0,100,50,200,0.01,mean_squared_error,0.001
287,0.002084587079783281,0.00208458723500371,0.033401500433683395,0.0012785442161875721,0.0012785442,0.026375521,1.0000001e-10,relu,64,0.0,50,300,100,0.001,mean_squared_error,0.1
222,0.0015217648146467076,0.0015217647887766361,0.028178460896015167,0.0004536632108527476,0.0004536632,0.0155903185,7.8125e-06,relu,16,0.0,50,100,300,0.0001,mean_squared_error,0.5
273,0.0012567268115364844,0.0012567267986014485,0.02607616037130356,0.0007890809414947457,0.00078908104,0.021131666,1.0000001e-24,relu,32,0.0,300,200,50,0.1,mean_squared_error,0.001
216,0.0013084111269563437,0.0013084112433716655,0.026147909462451935,0.0007505522372862585,0.0007505523,0.020657444,1e-15,elu,16,0.0,200,100,400,0.0001,mean_squared_error,0.01
269,0.0012694868491962552,0.0012694868491962552,0.02617112174630165,0.0009337322216341707,0.0009337322,0.023494162,1.0000001e-24,elu,16,0.0,400,50,50,0.01,mean_squared_error,0.001
210,0.0013673682309066255,0.0013673682697117329,0.027170879766345024,0.0009117078975733729,0.00091170764,0.022845155,1e-15,elu,16,0.0,400,100,300,0.001,mean_squared_error,0.01
248,0.0012065664761596257,0.0012065665796399117,0.0257018581032753,0.0008245778302342929,0.0008245778,0.021692518,1.0000001e-11,elu,16,0.0,400,300,100,0.001,mean_squared_error,0.1
412,0.0023206169717013836,0.0023206169717013836,0.03616670146584511,0.0017124732790915209,0.0017124732,0.03067063,1.594323e-10,relu,128,0.0,200,300,200,0.001,mean_squared_error,0.3
226,0.0032778000459074974,0.0032778000459074974,0.04335691034793854,0.0027472694299975845,0.0027472696,0.039539207,1e-17,relu,128,0.0,400,100,100,0.001,mean_squared_error,0.01
347,0.0016822800195465486,0.001682280097156763,0.03060840629041195,0.0009255778476758353,0.00092557794,0.022372356,1.2207032e-07,elu,32,0.0,200,200,300,0.001,mean_squared_error,0.5
277,0.0016478128834731048,0.0016478127799928188,0.030843036249279976,0.0011906520767439146,0.0011906521,0.026040182,1.0000001e-24,relu,64,0.0,400,400,400,0.001,mean_squared_error,0.001
288,0.002973766764625907,0.002973766764625907,0.04077990725636482,0.0024218480603194962,0.0024218482,0.036933307,1.9683e-08,elu,128,0.0,100,200,400,0.0001,mean_squared_error,0.3
245,0.0031597018241882324,0.0031597018241882324,0.04179498925805092,0.002378470386955829,0.0023784705,0.036746867,1e-15,relu,128,0.0,50,200,400,0.0001,mean_squared_error,0.01
237,0.0014054072089493275,0.0014054072089493275,0.02740251086652279,0.0007370003298537173,0.0007370005,0.019878937,1.0000001e-10,elu,16,0.0,50,300,400,0.001,mean_squared_error,0.1
271,0.0009442670529501305,0.000944267027080059,0.022911177948117256,0.0003989751116522063,0.0003989751,0.014706496,1.0000001e-09,elu,16,0.0,100,400,400,0.01,mean_squared_error,0.1
259,0.002575058541778061,0.002575058490037918,0.03774503618478775,0.0020702061329669437,0.0020702065,0.03459598,2.1870001e-07,elu,64,0.0,50,50,100,0.1,mean_squared_error,0.3
226,0.0017482118370632331,0.0017482119146734476,0.031813737004995346,0.0013427315071309304,0.0013427315,0.028028067,1.0000001e-09,elu,32,0.0,200,50,50,0.001,mean_squared_error,0.1
400,0.001398759117970864,0.0013987591955810785,0.027172839269042015,0.0007910122616199132,0.0007910122,0.020403739,1.2207032e-07,relu,64,0.0,200,300,300,0.001,mean_squared_error,0.5
231,0.001258236213794185,0.0012582362396642566,0.026244044303894043,0.0006926082935245168,0.0006926083,0.019925138,1.0000001e-09,elu,16,0.0,300,200,100,0.01,mean_squared_error,0.1
274,0.002839011372998357,0.002839011372998357,0.04068714380264282,0.002508222421767579,0.0025082226,0.037829112,1e-19,elu,128,0.0,300,100,200,0.001,mean_squared_error,0.01
336,0.001986729446798563,0.001986729446798563,0.03395428881049156,0.001462902186142507,0.0014629022,0.029041873,4.882813e-07,elu,64,0.0,300,200,300,0.0001,mean_squared_error,0.5
240,0.0013245109132387573,0.0013245109003037214,0.02714611403644085,0.00013676434853244747,0.00013676434,0.008403005,1.5625e-05,elu,16,0.0,400,300,400,0.01,mean_squared_error,0.5
379,0.002494540298357606,0.002494540298357606,0.03790784627199173,0.002069850387508659,0.0020698507,0.034349307,1.2207032e-07,elu,128,0.0,200,200,300,0.001,mean_squared_error,0.5
231,0.0018659113492402765,0.0018659114139154553,0.03282039612531662,0.0012991987467987167,0.0012991988,0.027371053,6.561e-08,elu,32,0.0,200,50,300,0.0001,mean_squared_error,0.3
190,0.003041091426793072,0.003041091375052929,0.04153531417250633,0.002419781104467136,0.0024197812,0.037206247,1e-15,elu,64,0.0,50,200,300,0.1,mean_squared_error,0.01
221,0.002742007995645205,0.0027420080732554197,0.03891563415527344,0.002301266765790611,0.0023012669,0.03615483,1e-18,elu,64,0.0,50,50,100,0.1,mean_squared_error,0.001
291,0.00201462687821024,0.0020146267488598824,0.03381163254380226,0.0014378927137435782,0.0014378928,0.028895829,2.4414064e-07,elu,32,0.0,200,400,100,0.01,mean_squared_error,0.5
247,0.0017742273501223987,0.0017742274794727564,0.03127158433198929,0.0012023190454930948,0.001202319,0.025686404,1e-15,relu,64,0.0,200,300,400,0.01,mean_squared_error,0.01
280,0.0031634168699383736,0.0031634168699383736,0.04171823710203171,0.002545090244264803,0.0025450904,0.03758102,1.0000001e-10,elu,128,0.0,50,200,300,0.1,mean_squared_error,0.1
345,0.0018682601965135997,0.0018682602094486356,0.03254102170467377,0.0013966433126537414,0.0013966433,0.028766187,4.882813e-07,elu,64,0.0,400,50,50,0.0001,mean_squared_error,0.5
265,0.0016598257546623547,0.001659825793467462,0.030893879011273384,0.001260491897500007,0.0012604919,0.026785191,1.0000001e-24,relu,64,0.0,400,200,200,0.1,mean_squared_error,0.001
265,0.001991713134985831,0.001991713186725974,0.034001611173152924,0.0015343165435288623,0.0015343166,0.029747393,1.0000001e-24,relu,64,0.0,400,100,200,0.1,mean_squared_error,0.001
245,0.0012673228823890288,0.0012673228047788143,0.02723166160285473,0.00034180425130689627,0.00034180426,0.013645394,1.5625e-05,elu,16,0.0,300,200,100,0.001,mean_squared_error,0.5
307,0.0034120818600058556,0.0034120818600058556,0.04352752864360809,0.002542976507404964,0.0025429765,0.037863865,1.0000001e-12,relu,128,0.0,50,200,200,0.1,mean_squared_error,0.1
210,0.0015069266600120398,0.0015069267246872187,0.02892344444990158,0.0009914858308780322,0.0009914855,0.0239978,1.0000001e-10,elu,16,0.0,400,100,400,0.0001,mean_squared_error,0.1
241,0.0015992974965936607,0.0015992975095286965,0.02994454838335514,0.001020195731106925,0.0010201957,0.024243988,1e-15,relu,64,0.0,200,300,200,0.1,mean_squared_error,0.001
233,0.0017762594442400667,0.0017762593924999237,0.031532932072877884,0.0013643840024671358,0.001364384,0.02827841,1.0000001e-10,elu,32,0.0,200,200,100,0.001,mean_squared_error,0.1
211,0.0012898931357388694,0.0012898931745439768,0.026881208643317223,0.0005684558428552675,0.0005684559,0.01786225,7.29e-07,elu,16,0.0,300,100,200,0.1,mean_squared_error,0.3
257,0.0012539117079642084,0.0012539116432890296,0.0263623408973217,0.0007254960874205809,0.00072549604,0.02051835,6.561e-08,elu,16,0.0,300,400,50,0.001,mean_squared_error,0.3
221,0.002059491144286262,0.00205949111841619,0.03411714732646942,0.0014903775802189688,0.0014903776,0.029072978,1.0000001e-10,elu,32,0.0,100,400,400,0.0001,mean_squared_error,0.1
232,0.0019065623895989524,0.0019065623637288809,0.0327860526740551,0.0015040380928108346,0.0015040381,0.029391253,1e-15,elu,32,0.0,100,400,50,0.0001,mean_squared_error,0.01
256,0.001565886532059974,0.001565886428579688,0.029606826603412628,0.0009197459169561943,0.0009197459,0.02283985,1.0000001e-24,elu,16,0.0,50,50,200,0.01,mean_squared_error,0.001
223,0.0014480352660434113,0.0014480352401733398,0.028278904035687447,0.0009332970992409598,0.00093329704,0.022863237,1.0000001e-24,relu,16,0.0,100,100,50,0.01,mean_squared_error,0.001
313,0.0022461770309342276,0.0022461770568042994,0.03559226915240288,0.001463661669910163,0.0014636617,0.028503422,1.0000001e-24,relu,64,0.0,50,400,400,0.0001,mean_squared_error,0.001
249,0.0010330307866550153,0.001033030916005373,0.024179156869649887,0.0006637424148976037,0.0006637424,0.019311758,1.0000001e-24,relu,16,0.0,300,200,50,0.1,mean_squared_error,0.001
308,0.0019863158360951478,0.0019863159395754337,0.03396247327327728,0.0015425435905678435,0.0015425436,0.029802985,1.9683e-08,elu,64,0.0,300,200,100,0.001,mean_squared_error,0.3
368,0.002248181728646159,0.002248181728646159,0.0361810065805912,0.001806761550490753,0.0018067615,0.032118335,9.765625e-07,elu,128,0.0,300,100,300,0.001,mean_squared_error,0.5
308,0.002987053245306015,0.002987053245306015,0.04078330099582672,0.0026170222888007248,0.0026170223,0.038700975,1e-19,elu,128,0.0,100,200,100,0.001,mean_squared_error,0.01
243,0.001268192349622647,0.0012681923108175397,0.02599331922829151,0.000844659695018814,0.00084465975,0.022167414,1.0000001e-27,elu,16,0.0,400,50,400,0.0001,mean_squared_error,0.001
213,0.0014033626454571884,0.001403362606652081,0.027283938601613045,0.0007596118098220605,0.00075961184,0.02000938,1.0000001e-10,relu,32,0.0,300,100,400,0.001,mean_squared_error,0.1
232,0.0021465345182352597,0.0021465346217155457,0.03483525291085243,0.0017049309080959852,0.0017049309,0.031004177,1e-15,relu,64,0.0,300,50,100,0.01,mean_squared_error,0.01
260,0.001748661355425914,0.0017486613942310214,0.03148037567734718,0.0013361403622847293,0.0013361402,0.028061343,1.0000001e-24,elu,32,0.0,300,400,300,0.001,mean_squared_error,0.001
311,0.00253665866330266,0.00253665866330266,0.03818961977958679,0.002090839099725041,0.002090839,0.034373228,1.9683e-08,relu,128,0.0,400,400,100,0.1,mean_squared_error,0.3
267,0.0020947042956120437,0.0020947041921317577,0.034735336899757385,0.001584253385423674,0.0015842534,0.029684028,6.561e-08,elu,64,0.0,50,400,200,0.0001,mean_squared_error,0.3
202,0.0011439763863260548,0.0011439764639362693,0.024264462292194366,0.0005166357500272632,0.00051663583,0.016646855,1.0000001e-10,relu,16,0.0,300,400,200,0.0001,mean_squared_error,0.1
218,0.001674913852992985,0.0016749139176681638,0.03018110617995262,0.0009781421797576352,0.0009781424,0.02318876,1.0000001e-10,elu,16,0.0,50,300,300,0.01,mean_squared_error,0.1
297,0.0020198085759249,0.002019808627665043,0.034508172422647476,0.0015194973621134446,0.0015194974,0.02967163,4.882813e-07,elu,64,0.0,400,300,400,0.001,mean_squared_error,0.5
323,0.0027326541021466255,0.0027326541021466255,0.04008762538433075,0.0022951071041801543,0.002295107,0.03654958,9.765625e-07,elu,128,0.0,200,400,50,0.01,mean_squared_error,0.5
210,0.0016803262858755058,0.0016803262988105416,0.03044896572828293,0.0009427681874274929,0.00094276806,0.02271356,1e-17,relu,32,0.0,100,400,300,0.0001,mean_squared_error,0.01
207,0.0016863290220499039,0.0016863290220499039,0.029186656698584557,0.00032070139590745087,0.0003207014,0.01283845,1.5625e-05,relu,16,0.0,50,400,200,0.1,mean_squared_error,0.5
320,0.0011580409740822183,0.0011580409482121468,0.024634642526507378,0.0005748220748863563,0.00057482213,0.017575596,5.9049e-09,relu,32,0.0,200,50,300,0.001,mean_squared_error,0.3
268,0.0017381405664814843,0.0017381405923515558,0.03158378228545189,0.001278453639989887,0.0012784536,0.0266244,1.0000001e-10,relu,64,0.0,400,100,300,0.001,mean_squared_error,0.1
361,0.00225571496412158,0.00225571496412158,0.035562388598918915,0.001874371226499803,0.0018743713,0.032750525,4.882813e-07,elu,128,0.0,400,50,400,0.1,mean_squared_error,0.5
311,0.0023746183142066,0.0023746183142066,0.03678334131836891,0.002023278742196688,0.0020232787,0.034098703,6.561e-08,elu,128,0.0,300,300,100,0.1,mean_squared_error,0.3
347,0.001397336574478282,0.0013973364839330316,0.02711179107427597,0.0008490884919016915,0.0008490885,0.021230077,5.9049e-09,relu,64,0.0,300,400,300,0.001,mean_squared_error,0.3
207,0.0019099038973864582,0.0019099039491266012,0.03315029665827751,0.0014535679147002864,0.0014535679,0.028918296,1.0000001e-10,elu,32,0.0,300,300,300,0.1,mean_squared_error,0.1
223,0.0009757834616013699,0.0009757835068739951,0.022522153332829475,0.0003069203251405587,0.0003069203,0.012493331,1.0000001e-09,relu,16,0.0,400,400,200,0.001,mean_squared_error,0.1
366,0.0019329498108062479,0.0019329498754814267,0.0329711027443409,0.0014349660254808904,0.001434966,0.028723184,2.4414064e-07,elu,64,0.0,300,400,200,0.1,mean_squared_error,0.5
303,0.0022055826460321746,0.00220558256842196,0.03546661511063576,0.0018907390408670513,0.0018907388,0.033070996,1e-19,elu,64,0.0,100,200,50,0.0001,mean_squared_error,0.01
178,0.0020075549578501117,0.0020075549837201834,0.03360745683312416,0.001504397109231398,0.0015043971,0.029323861,1.0000001e-09,elu,32,0.0,200,300,300,0.01,mean_squared_error,0.1
335,0.0028270287439227104,0.0028270287439227104,0.03998349979519844,0.002356130030656065,0.00235613,0.036661014,1.953125e-06,elu,128,0.0,50,200,50,0.0001,mean_squared_error,0.5
247,0.0017043781311561663,0.0017043780535459518,0.03054908849298954,0.0010767104111414553,0.0010767104,0.024784468,1.0000001e-12,elu,16,0.0,200,50,300,0.0001,mean_squared_error,0.1
205,0.0040748449973762035,0.0040748449973762035,0.048246536403894424,0.003408291698085301,0.0034082916,0.044516686,1.0000001e-24,relu,128,0.0,200,400,100,0.0001,mean_squared_error,0.001
242,0.0014049614934871595,0.0014049614546820521,0.027568109333515167,0.0005841477737998491,0.0005841478,0.017978251,2.1870001e-07,elu,16,0.0,200,100,300,0.1,mean_squared_error,0.3
532,0.002238285494968295,0.002238285494968295,0.035499457269907,0.0017405878679937106,0.0017405879,0.031052094,1.1622615e-13,relu,128,0.0,400,300,400,0.001,mean_squared_error,0.3
213,0.0020134964854353005,0.002013496356084943,0.03397972509264946,0.0014328016845851766,0.0014328016,0.02872372,2.1870001e-07,elu,32,0.0,200,100,300,0.1,mean_squared_error,0.3
252,0.0022910519813497863,0.0022910519037395716,0.03594265133142471,0.0018689061661549724,0.0018689064,0.032855775,1e-17,elu,64,0.0,200,50,50,0.1,mean_squared_error,0.01
289,0.0023314818843371337,0.0023314817808568478,0.036262962967157364,0.0016179668783816593,0.0016179668,0.030089408,1.0000001e-24,relu,64,0.0,50,50,400,0.0001,mean_squared_error,0.001
216,0.0020802991671694648,0.0020802991930395365,0.03458833694458008,0.0016321920575080816,0.0016321918,0.030514613,1e-15,elu,32,0.0,100,100,100,0.01,mean_squared_error,0.01
240,0.003024829551577568,0.003024829551577568,0.041436344385147095,0.002489030530539884,0.0024890306,0.03753192,1e-15,relu,128,0.0,400,400,300,0.01,mean_squared_error,0.01
262,0.0008685905809721185,0.0008685905486345291,0.021487589925527573,0.00018853508996794643,0.00018853508,0.00963857,6.561e-08,relu,16,0.0,400,200,50,0.0001,mean_squared_error,0.3
249,0.0020433933888044623,0.0020433934405446053,0.03394351899623871,0.001714779647042528,0.0017147795,0.031409536,1e-17,elu,64,0.0,400,200,200,0.1,mean_squared_error,0.01
246,0.0010782530169106191,0.001078253029845655,0.024116456508636475,0.0005888067269472934,0.0005888067,0.017992018,1e-15,relu,32,0.0,400,100,100,0.001,mean_squared_error,0.01
243,0.0014153372548106643,0.0014153372030705214,0.027932077646255493,0.0009819884353674182,0.0009819883,0.023997538,1.0000001e-24,elu,16,0.0,200,300,400,0.01,mean_squared_error,0.001
209,0.0014743436283121507,0.0014743435895070434,0.02691635861992836,0.0003407278576520536,0.00034072783,0.013557873,1.5625e-05,relu,16,0.0,100,300,50,0.01,mean_squared_error,0.5
328,0.0016627295667098628,0.0016627295408397913,0.029847923666238785,0.0009088208780129298,0.0009088209,0.022044934,1.0000001e-10,relu,64,0.0,100,200,200,0.01,mean_squared_error,0.1
240,0.0017412749584764242,0.0017412749584764242,0.03134889900684357,0.001182407522617587,0.0011824075,0.025418617,1e-17,elu,32,0.0,50,50,400,0.1,mean_squared_error,0.01
382,0.0021373815834522247,0.0021373815834522247,0.0349760577082634,0.0017068637288364108,0.0017068636,0.030686354,2.4414064e-07,relu,128,0.0,200,300,50,0.1,mean_squared_error,0.5
309,0.0014536369902392228,0.0014536370290443301,0.02834497205913067,0.0010229789128242716,0.0010229789,0.023635438,1.0000001e-12,relu,64,0.0,300,100,300,0.01,mean_squared_error,0.1
246,0.001503886603232887,0.00150388665497303,0.028292864561080933,0.0007957644503842169,0.00079576444,0.020791998,7.29e-07,relu,32,0.0,100,50,200,0.0001,mean_squared_error,0.3
307,0.0025696316733956337,0.0025696316733956337,0.03818531706929207,0.0022178379125382484,0.0022178378,0.03559249,1.9683e-08,elu,128,0.0,300,300,100,0.01,mean_squared_error,0.3
393,0.00210234352077047,0.002102343598380685,0.03456268087029457,0.0015213344055024843,0.0015213343,0.029378662,1.525879e-08,elu,64,0.0,200,200,400,0.0001,mean_squared_error,0.5
558,0.0022701669950038195,0.0022701669950038195,0.03543824702501297,0.001606788745910115,0.0016067886,0.029665902,9.536744e-10,relu,128,0.0,200,400,300,0.01,mean_squared_error,0.5
254,0.002154404426821404,0.0021544042974710464,0.03465525805950165,0.0015448897359297956,0.0015448896,0.029749734,1.0000001e-24,elu,32,0.0,100,50,300,0.01,mean_squared_error,0.001
328,0.0014592612731373971,0.001459261286072433,0.027785126119852066,0.0006500964388077225,0.0006500965,0.018903017,9.765625e-07,elu,32,0.0,400,300,300,0.0001,mean_squared_error,0.5
262,0.0012592941186287338,0.001259294105693698,0.025643859058618546,0.0005710780896381344,0.00057107804,0.017334167,1.0000001e-09,relu,32,0.0,200,50,300,0.1,mean_squared_error,0.1
273,0.003052577842026949,0.003052577842026949,0.0415627658367157,0.002619917832519511,0.002619918,0.0385371,1e-19,elu,128,0.0,400,50,200,0.1,mean_squared_error,0.01
497,0.0026198935229331255,0.0026198935229331255,0.037942156195640564,0.0020359926536096104,0.0020359927,0.033781067,7.629395e-09,relu,128,0.0,100,100,100,0.1,mean_squared_error,0.5
366,0.002434609664811028,0.0024346096906811,0.03637343645095825,0.0015479174407773486,0.0015479175,0.028690083,1.2207032e-07,relu,64,0.0,50,300,300,0.001,mean_squared_error,0.5
284,0.0023152841668989924,0.0023152839858084917,0.03599230572581291,0.0016723070609183095,0.0016723069,0.030340798,1e-19,relu,64,0.0,50,50,300,0.0001,mean_squared_error,0.01
284,0.001354827933634321,0.0013548280112445354,0.027117040008306503,0.0008175871197157467,0.0008175872,0.021246098,1.0000001e-24,relu,32,0.0,100,50,300,0.1,mean_squared_error,0.001
265,0.0018820772206203805,0.0018820773111656308,0.03211381658911705,0.0011997033096269654,0.0011997033,0.025950272,1.0000001e-10,elu,32,0.0,100,200,400,0.01,mean_squared_error,0.1
269,0.001989680342376232,0.001989680342376232,0.032847657799720764,0.0012028240954149456,0.0012028241,0.025477523,1.0000001e-10,relu,64,0.0,100,400,300,0.1,mean_squared_error,0.1
246,0.0012217500350541538,0.0012217500479891896,0.02600053884088993,0.000390021383582478,0.00039002136,0.014419862,1.953125e-06,relu,16,0.0,200,50,100,0.1,mean_squared_error,0.5
305,0.0008284657249330647,0.0008284656796604395,0.0216122567653656,0.00016416465291300806,0.0001641647,0.009041863,9.765625e-07,relu,16,0.0,400,50,200,0.001,mean_squared_error,0.5
223,0.0014006804105722243,0.0014006803976371884,0.028253214433789253,0.0008010184432226131,0.00080101844,0.02113513,1e-15,relu,32,0.0,200,100,400,0.1,mean_squared_error,0.01
253,0.0032582953572273254,0.0032582953572273254,0.04348049685359001,0.002705652038987459,0.002705652,0.03931283,1.0000001e-24,relu,128,0.0,300,300,400,0.001,mean_squared_error,0.001
225,0.0014388381193081539,0.0014388380805030465,0.02835104614496231,0.001071691645071421,0.0010716919,0.025268804,1e-17,elu,16,0.0,300,400,50,0.01,mean_squared_error,0.01
262,0.0030859196558594704,0.0030859196558594704,0.04151264205574989,0.0027233114099054602,0.0027233115,0.03921824,1.0000001e-10,elu,128,0.0,100,50,100,0.1,mean_squared_error,0.1
