round_epochs,val_loss,val_mse,val_mae,loss,mse,mae,lr,activation,batch_size,dropout,layer_1_node,layer_2_node,layer_3_node,learning_rate,losses,lr_reduce_rate
266,0.0018521604619713293,0.0018521605525165796,0.03130193054676056,0.0011914399828953303,0.0011914399,0.025432553,1.0000001e-24,relu,32,0.0,50,200,100,0.0001,mean_squared_error,0.001
326,0.0028688921593129635,0.0028688921593129635,0.04006490483880043,0.0023194383945884735,0.0023194384,0.03640029,1.0000001e-12,relu,128,0.0,300,300,50,0.001,mean_squared_error,0.1
420,0.002061898121610284,0.002061898121610284,0.03398995101451874,0.0015348826710575745,0.0015348827,0.029481879,1.953125e-06,relu,128,0.0,300,100,50,0.1,mean_squared_error,0.5
217,0.0015917135557780664,0.0015917136333882809,0.029873022809624672,0.0009702827477344599,0.00097028294,0.02293852,1.0000001e-09,relu,32,0.0,100,50,300,0.1,mean_squared_error,0.1
231,0.0035211676731705666,0.0035211676731705666,0.044616393744945526,0.0031793515779646665,0.0031793516,0.0427612,1.0000001e-24,elu,128,0.0,300,400,300,0.0001,mean_squared_error,0.001
239,0.0017197803956353003,0.0017197803827002645,0.02983216755092144,0.0010655748048061767,0.0010655749,0.02438279,1.0000001e-24,elu,16,0.0,100,300,300,0.1,mean_squared_error,0.001
387,0.002718780655413866,0.002718780655413866,0.03898980841040611,0.002158767743198625,0.002158768,0.035035383,4.782969e-11,relu,128,0.0,400,400,200,0.0001,mean_squared_error,0.3
259,0.0015506447137643893,0.0015506447525694966,0.029404738917946815,0.0007776050698563363,0.00077760505,0.020631002,1e-17,relu,32,0.0,100,200,400,0.0001,mean_squared_error,0.01
252,0.0023846725622812905,0.0023846726398915052,0.03607666864991188,0.00183967187945554,0.0018396717,0.032546207,6.561e-08,elu,64,0.0,200,50,100,0.1,mean_squared_error,0.3
210,0.0028658844013181,0.002865884453058243,0.039529867470264435,0.0021735724581063167,0.0021735723,0.035057686,1e-15,relu,64,0.0,50,100,50,0.01,mean_squared_error,0.01
311,0.001523482574460407,0.0015234826132655144,0.029141072183847427,0.0009875763083914747,0.0009875762,0.023223609,1.9683e-08,relu,64,0.0,400,200,300,0.001,mean_squared_error,0.3
309,0.002941817743703723,0.002941817743703723,0.0403042770922184,0.002059820093609091,0.00205982,0.033663463,1.0000001e-11,relu,128,0.0,100,400,50,0.1,mean_squared_error,0.1
231,0.002388454301075803,0.0023884542752057314,0.03637980297207832,0.0019415141133347822,0.0019415142,0.033444777,1.0000001e-24,elu,64,0.0,400,200,100,0.01,mean_squared_error,0.001
204,0.0031375540420413017,0.0031375540420413017,0.04165446758270264,0.0025899981560527905,0.0025899983,0.038684413,1e-15,elu,128,0.0,200,300,400,0.1,mean_squared_error,0.01
365,0.00127966880487899,0.0012796687660738826,0.02641216292977333,0.0007129080294025047,0.00071290805,0.019388586,4.882813e-07,relu,64,0.0,300,400,50,0.0001,mean_squared_error,0.5
166,0.002670123733373152,0.0026701237075030804,0.03914572298526764,0.0021175714572340344,0.0021175712,0.035361636,1e-18,elu,64,0.0,300,400,100,0.0001,mean_squared_error,0.001
294,0.0010377265409462983,0.0010377266444265842,0.02372274175286293,0.0002488142811124593,0.00024881432,0.01144147,9.765625e-07,elu,16,0.0,200,400,300,0.1,mean_squared_error,0.5
319,0.0014557374589559105,0.0014557375106960535,0.028134716674685478,0.000857155113277893,0.0008571551,0.021518549,9.765625e-07,relu,64,0.0,200,100,200,0.1,mean_squared_error,0.5
257,0.0014036275420544876,0.0014036274515092373,0.027551207691431046,0.0008286631953898191,0.00082866324,0.02135748,1.0000001e-24,relu,32,0.0,300,50,400,0.1,mean_squared_error,0.001
358,0.003193767974153161,0.003193767974153161,0.041561972349882126,0.002463237284189467,0.0024632374,0.03736787,5.9049e-09,relu,128,0.0,50,100,100,0.0001,mean_squared_error,0.3
270,0.0008345004041782684,0.0008345004171133041,0.022080369293689728,0.00048578236827980783,0.0004857824,0.016474297,2.1870001e-07,elu,16,0.0,200,300,100,0.01,mean_squared_error,0.3
267,0.0010541911728473173,0.0010541911469772458,0.02401258610188961,0.0002577285851878506,0.0002577286,0.011372917,3.90625e-06,relu,32,0.0,400,400,400,0.0001,mean_squared_error,0.5
238,0.0014249689152671231,0.0014249688247218728,0.028235504403710365,0.0008234634053983328,0.00082346326,0.021400558,1e-17,relu,16,0.0,100,50,50,0.001,mean_squared_error,0.01
232,0.0013587070732480949,0.0013587070861831307,0.027068406343460083,0.0009944518091305045,0.0009944518,0.023848424,1e-17,elu,16,0.0,200,300,300,0.01,mean_squared_error,0.01
223,0.002210758678201172,0.002210758626461029,0.03589309751987457,0.0015774363096269584,0.0015774362,0.029832605,1e-15,relu,64,0.0,200,100,50,0.01,mean_squared_error,0.01
393,0.0018948084907606244,0.0018948084907606244,0.03221137449145317,0.0013643931232086698,0.0013643932,0.027280753,1.9683e-08,relu,128,0.0,200,100,400,0.001,mean_squared_error,0.3
222,0.0028409180231392384,0.0028409180231392384,0.04005458950996399,0.0025369447287508632,0.0025369448,0.03800725,1.0000001e-10,elu,128,0.0,400,400,200,0.01,mean_squared_error,0.1
239,0.0029210294079449442,0.002921029459685087,0.04017788916826248,0.0021295884792399927,0.0021295885,0.03466263,1.0000001e-10,relu,64,0.0,50,50,300,0.1,mean_squared_error,0.1
213,0.0023760760927365888,0.002376076066866517,0.03601972386240959,0.0018502097305583528,0.0018502097,0.032898575,1.0000001e-24,elu,32,0.0,100,200,400,0.01,mean_squared_error,0.001
233,0.0014264740360279877,0.001426474074833095,0.02737150527536869,0.0007504305861762658,0.00075043057,0.019921284,1.0000001e-10,relu,32,0.0,200,200,400,0.01,mean_squared_error,0.1
281,0.0011450810513148706,0.001145081128925085,0.025980032980442047,0.000610529702059588,0.0006105297,0.0184332,1e-17,relu,32,0.0,300,100,50,0.001,mean_squared_error,0.01
290,0.0008106456047648357,0.0008106456371024251,0.020995834842324257,0.00016238731190684104,0.00016238732,0.00903325,1.953125e-06,relu,16,0.0,400,100,50,0.1,mean_squared_error,0.5
206,0.0015472753697799312,0.0015472753439098597,0.027995049953460693,0.0004567754073840975,0.00045677536,0.015630214,7.29e-07,relu,16,0.0,100,200,100,0.01,mean_squared_error,0.3
264,0.0033526308834552765,0.0033526308834552765,0.04334397241473198,0.0027175566639948486,0.002717557,0.03935066,1.0000001e-12,relu,128,0.0,400,300,100,0.0001,mean_squared_error,0.1
220,0.001160528976470232,0.001160528976470232,0.025866124778985977,0.0008790035823844605,0.00087900355,0.022844879,1e-18,elu,16,0.0,300,50,50,0.001,mean_squared_error,0.001
281,0.0017780364853226477,0.0017780365888029337,0.031393930315971375,0.0014628233127673142,0.0014628234,0.029270686,6.561e-08,elu,32,0.0,100,200,50,0.0001,mean_squared_error,0.3
320,0.0014624354015621874,0.0014624353498220444,0.027350999414920807,0.0008715403919409949,0.0008715404,0.02202298,4.882813e-07,elu,32,0.0,300,300,400,0.001,mean_squared_error,0.5
201,0.0016691734393437703,0.0016691734781488776,0.028951147571206093,0.000443254754972148,0.0004432547,0.015548027,1.5625e-05,relu,16,0.0,50,200,100,0.001,mean_squared_error,0.5
177,0.0015690008747494882,0.001569000887684524,0.02911691926419735,0.0007250660251045594,0.000725066,0.02007657,1e-18,relu,16,0.0,50,200,400,0.001,mean_squared_error,0.001
204,0.0015234594724865423,0.0015234594466164708,0.028093576431274414,0.0006720041198840196,0.0006720042,0.018964522,2.1870001e-07,relu,16,0.0,50,400,50,0.01,mean_squared_error,0.3
304,0.0028448738157749176,0.0028448738157749176,0.039750564843416214,0.002403974775340977,0.0024039748,0.0369777,1.0000001e-13,relu,128,0.0,400,300,50,0.0001,mean_squared_error,0.1
321,0.0012391918701016242,0.0012391919735819101,0.02571442350745201,0.0009159371456293813,0.0009159371,0.02294244,1.9683e-08,elu,32,0.0,400,400,50,0.0001,mean_squared_error,0.3
265,0.00101110161954744,0.0010111016454175115,0.024251319468021393,0.0007928791637256788,0.0007928792,0.021518622,1.0000001e-24,elu,16,0.0,300,100,200,0.1,mean_squared_error,0.001
234,0.001414585987933808,0.0014145859749987721,0.027724845334887505,0.000746998684248681,0.00074699876,0.020100923,1.0000001e-10,relu,16,0.0,50,50,400,0.0001,mean_squared_error,0.1
186,0.002879430488165882,0.002879430539906025,0.0393633097410202,0.0022733611322364937,0.0022733612,0.036047596,1e-15,elu,64,0.0,50,400,300,0.0001,mean_squared_error,0.01
243,0.0014395454588035743,0.0014395455364137888,0.02803153730928898,0.0009529929369836001,0.0009529929,0.022592427,1.0000001e-09,relu,64,0.0,300,400,200,0.1,mean_squared_error,0.1
325,0.0020898649365537697,0.002089864807203412,0.03361305966973305,0.0015906358592508135,0.0015906359,0.030356716,4.882813e-07,elu,64,0.0,300,100,100,0.1,mean_squared_error,0.5
275,0.0008048688501326574,0.000804868817795068,0.021036535501480103,0.00015917117326633536,0.00015917118,0.008984525,3.90625e-06,relu,16,0.0,400,50,100,0.01,mean_squared_error,0.5
357,0.0017336604263012607,0.0017336603486910462,0.03014407865703106,0.0011730084752060495,0.0011730085,0.026032712,4.882813e-07,elu,64,0.0,400,400,300,0.001,mean_squared_error,0.5
286,0.0010662568060474263,0.0010662567801773548,0.024036703631281853,0.00029727146750494816,0.00029727147,0.012409403,1.9683e-08,relu,16,0.0,200,100,200,0.1,mean_squared_error,0.3
